Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R11,2024-05-15,13.873584,6.4,8.6,No,No,Yes,Yes,No,office,office
R1,2024-05-16,12.469415,14.000001,8.51,No,No,Yes,No,No,office,office
R2,2024-05-16,12.469415,14.000001,13.16,No,No,No,No,Yes,office,office
R3,2024-05-16,12.469415,14.000001,6.39,No,No,Yes,No,Yes,office,office
R4,2024-05-16,12.469415,14.000001,8.73,No,No,Yes,No,Yes,office,office
R5,2024-05-16,12.469415,14.000001,5.83,No,No,Yes,No,No,office,office
R6,2024-05-16,12.469415,14.000001,8.49,Yes,Yes,No,No,Yes,office,office
R7,2024-05-16,12.469415,14.000001,7.85,No,Yes,No,Yes,No,office,office
R8,2024-05-16,12.469415,14.000001,5.96,No,No,Yes,Yes,No,office,office
R9,2024-05-16,12.469415,14.000001,6.38,No,No,No,Yes,No,home,home
R10,2024-05-16,12.469415,14.000001,10.86,No,No,Yes,Yes,Yes,office,office
R11,2024-05-16,12.469415,14.000001,8.6,No,No,No,No,No,office,office
R1,2024-05-17,13.946498,0.5,8.51,No,No,No,No,Yes,office,home
R2,2024-05-17,13.946498,0.5,12.4,No,No,Yes,Yes,No,office,office
R3,2024-05-17,13.946498,0.5,6.39,No,No,Yes,No,No,office,office
R4,2024-05-17,13.946498,0.5,13.85,No,No,No,No,No,home,office
R5,2024-05-17,13.946498,0.5,11.61,No,No,No,No,Yes,office,home
R6,2024-05-17,13.946498,0.5,10.53,No,No,Yes,No,No,office,office
R7,2024-05-17,13.946498,0.5,7.85,No,No,No,No,No,office,home
R8,2024-05-17,13.946498,0.5,5.96,No,Yes,Yes,No,No,office,office
R9,2024-05-17,13.946498,0.5,6.38,No,Yes,Yes,No,Yes,office,office
R10,2024-05-17,13.946498,0.5,10.86,No,No,No,No,No,office,home
R11,2024-05-17,13.946498,0.5,8.6,No,No,Yes,Yes,No,office,office
R1,2024-05-20,12.531917,0.3,13.2,No,No,No,No,No,office,home
R2,2024-05-20,12.531917,0.3,13.16,No,No,Yes,Yes,No,office,office
R3,2024-05-20,12.531917,0.3,6.39,No,No,Yes,No,No,office,office
R4,2024-05-20,12.531917,0.3,8.73,No,No,No,No,No,home,home
R5,2024-05-20,12.531917,0.3,5.83,No,No,Yes,No,No,office,office
R6,2024-05-20,12.531917,0.3,8.49,No,No,Yes,Yes,No,office,office
R7,2024-05-20,12.531917,0.3,7.85,No,No,Yes,No,No,office,office
R8,2024-05-20,12.531917,0.3,9.6,No,No,Yes,No,No,office,office
R9,2024-05-20,12.531917,0.3,6.38,No,No,Yes,Yes,No,office,office
R10,2024-05-20,12.531917,0.3,8.7,No,Yes,Yes,Yes,No,office,office
R11,2024-05-20,12.531917,0.3,8.6,No,Yes,No,No,No,office,office
R1,2024-05-21,14.577751,13.599999,10.74,No,Yes,Yes,No,No,office,office
R2,2024-05-21,14.577751,13.599999,13.16,No,Yes,No,No,No,office,office
R3,2024-05-21,14.577751,13.599999,6.39,No,No,Yes,No,No,office,office
R4,2024-05-21,14.577751,13.599999,11.58,No,No,No,No,No,office,home
R5,2024-05-21,14.577751,13.599999,5.83,No,No,No,Yes,No,office,office
R6,2024-05-21,14.577751,13.599999,8.49,No,No,Yes,No,No,office,office
R7,2024-05-21,14.577751,13.599999,7.85,No,No,Yes,Yes,No,office,office
R8,2024-05-21,14.577751,13.599999,5.96,No,No,Yes,Yes,No,office,office
R9,2024-05-21,14.577751,13.599999,13.45,Yes,No,No,No,Yes,office,office
R10,2024-05-21,14.577751,13.599999,13.51,No,No,No,Yes,No,office,home
R11,2024-05-21,14.577751,13.599999,8.6,No,No,No,No,No,office,office
R1,2024-05-22,14.156918,13.300002,6.72,No,No,Yes,Yes,No,office,office
R2,2024-05-22,14.156918,13.300002,13.16,No,No,Yes,No,No,office,office
R3,2024-05-22,14.156918,13.300002,10.6,No,Yes,Yes,Yes,No,office,office
R4,2024-05-22,14.156918,13.300002,8.73,No,Yes,Yes,No,No,office,office
R5,2024-05-22,14.156918,13.300002,14.28,No,No,No,No,Yes,office,home
R6,2024-05-22,14.156918,13.300002,10.95,No,No,No,Yes,No,office,office
R7,2024-05-22,14.156918,13.300002,7.85,No,No,No,No,No,office,office
R8,2024-05-22,14.156918,13.300002,13.28,No,No,No,No,Yes,office,office
R9,2024-05-22,14.156918,13.300002,6.38,No,No,Yes,No,No,office,office
R10,2024-05-22,14.156918,13.300002,10.86,No,No,Yes,No,No,office,office
R11,2024-05-22,14.156918,13.300002,10.73,No,No,Yes,Yes,No,office,office
R1,2024-05-23,13.4194145,0.1,9.06,No,No,Yes,No,Yes,office,office
R2,2024-05-23,13.4194145,0.1,5.27,No,No,No,No,Yes,office,home
R3,2024-05-23,13.4194145,0.1,13.88,No,No,No,Yes,Yes,home,home
R4,2024-05-23,13.4194145,0.1,5.39,No,No,Yes,Yes,Yes,office,office
R5,2024-05-23,13.4194145,0.1,5.73,No,Yes,Yes,No,No,office,office
R6,2024-05-23,13.4194145,0.1,8.49,Yes,Yes,No,No,No,office,office
R7,2024-05-23,13.4194145,0.1,8.69,No,No,No,No,Yes,home,home
R8,2024-05-23,13.4194145,0.1,5.96,No,No,Yes,Yes,No,office,office
R9,2024-05-23,13.4194145,0.1,6.38,No,No,Yes,No,No,office,office
R10,2024-05-23,13.4194145,0.1,14.7,No,No,No,No,No,office,home
R11,2024-05-23,13.4194145,0.1,12.14,No,No,No,No,Yes,office,office
R1,2024-05-24,12.861083,0.0,8.51,No,No,Yes,No,No,office,office
R2,2024-05-24,12.861083,0.0,13.16,No,No,No,No,No,office,home
R3,2024-05-24,12.861083,0.0,6.39,No,No,Yes,No,No,office,office
R4,2024-05-24,12.861083,0.0,8.73,No,No,No,No,No,office,home
R5,2024-05-24,12.861083,0.0,5.83,No,No,No,No,No,home,home
R6,2024-05-24,12.861083,0.0,11.68,No,No,No,No,Yes,home,office
R7,2024-05-24,12.861083,0.0,7.85,No,Yes,No,Yes,No,office,office
R8,2024-05-24,12.861083,0.0,5.36,No,Yes,No,No,No,office,office
R9,2024-05-24,12.861083,0.0,6.38,No,No,No,No,No,home,home
R10,2024-05-24,12.861083,0.0,11.43,No,No,Yes,No,Yes,office,office
R11,2024-05-24,12.861083,0.0,14.36,No,No,Yes,No,No,office,office
R1,2024-05-27,12.994415,0.3,8.51,No,No,Yes,No,No,office,office
R2,2024-05-27,12.994415,0.3,11.6,No,No,No,No,No,home,office
R3,2024-05-27,12.994415,0.3,6.39,No,No,Yes,Yes,No,office,office
R4,2024-05-27,12.994415,0.3,8.73,Yes,No,No,Yes,Yes,home,home
R5,2024-05-27,12.994415,0.3,6.95,No,No,No,No,No,office,home
R6,2024-05-27,12.994415,0.3,14.17,Yes,No,No,No,No,office,office
R7,2024-05-27,12.994415,0.3,7.85,No,No,No,No,No,home,home
R8,2024-05-27,12.994415,0.3,5.96,No,No,Yes,No,No,office,office
R9,2024-05-27,12.994415,0.3,11.12,No,Yes,Yes,No,No,office,office
R10,2024-05-27,12.994415,0.3,13.78,No,Yes,Yes,No,No,office,office
R11,2024-05-27,12.994415,0.3,8.6,No,No,No,No,No,office,office
R1,2024-05-28,13.413167,9.400001,11.54,No,Yes,No,No,No,office,office
R2,2024-05-28,13.413167,9.400001,13.16,No,No,Yes,No,No,office,office
R3,2024-05-28,13.413167,9.400001,6.39,No,No,Yes,No,Yes,office,office
R4,2024-05-28,13.413167,9.400001,11.64,No,No,Yes,Yes,No,office,office
R5,2024-05-28,13.413167,9.400001,5.83,No,No,Yes,Yes,Yes,office,office
R6,2024-05-28,13.413167,9.400001,8.49,No,No,No,No,No,home,office
R7,2024-05-28,13.413167,9.400001,12.06,No,No,Yes,Yes,No,office,office
R8,2024-05-28,13.413167,9.400001,6.69,No,No,No,Yes,Yes,home,home
R9,2024-05-28,13.413167,9.400001,6.38,No,No,Yes,Yes,Yes,office,office
R10,2024-05-28,13.413167,9.400001,10.86,No,No,Yes,No,Yes,office,office
R11,2024-05-28,13.413167,9.400001,8.6,No,Yes,No,No,No,office,office
R1,2024-05-29,14.509,1.4000001,8.51,No,No,Yes,Yes,No,office,office
R2,2024-05-29,14.509,1.4000001,9.13,No,Yes,No,No,No,office,office
R3,2024-05-29,14.509,1.4000001,6.39,No,Yes,No,No,No,office,office
R4,2024-05-29,14.509,1.4000001,8.73,No,No,Yes,No,No,office,office
R5,2024-05-29,14.509,1.4000001,5.83,No,No,No,No,No,office,office
R6,2024-05-29,14.509,1.4000001,13.13,No,No,No,No,No,office,office
R7,2024-05-29,14.509,1.4000001,7.85,No,No,No,No,No,office,office
R8,2024-05-29,14.509,1.4000001,5.96,No,No,Yes,No,No,office,office
R9,2024-05-29,14.509,1.4000001,7.48,No,No,No,No,No,home,office
R10,2024-05-29,14.509,1.4000001,14.1,No,No,No,No,No,office,home
R11,2024-05-29,14.509,1.4000001,8.6,No,No,No,Yes,No,home,office
R1,2024-05-30,12.744415,3.8999996,8.51,No,No,Yes,No,No,office,office
R2,2024-05-30,12.744415,3.8999996,7.25,No,No,Yes,Yes,Yes,office,office
R3,2024-05-30,12.744415,3.8999996,6.39,No,No,Yes,Yes,No,office,office
R4,2024-05-30,12.744415,3.8999996,8.73,No,Yes,No,No,No,office,office
R5,2024-05-30,12.744415,3.8999996,5.83,No,Yes,No,No,No,office,office
R6,2024-05-30,12.744415,3.8999996,8.49,No,No,Yes,No,No,office,office
R7,2024-05-30,12.744415,3.8999996,9.89,No,No,No,No,Yes,office,office
R8,2024-05-30,12.744415,3.8999996,5.96,No,No,No,Yes,No,home,home
R9,2024-05-30,12.744415,3.8999996,6.38,No,No,No,No,No,office,office
R10,2024-05-30,12.744415,3.8999996,10.86,No,No,No,Yes,No,office,home
R11,2024-05-30,12.744415,3.8999996,8.6,No,No,Yes,No,No,office,office
R1,2024-05-31,12.944416,8.500001,8.51,No,No,Yes,No,Yes,office,office
R2,2024-05-31,12.944416,8.500001,7.57,No,No,No,No,No,office,office
R3,2024-05-31,12.944416,8.500001,14.44,No,No,Yes,No,No,office,office
R4,2024-05-31,12.944416,8.500001,8.73,No,No,No,No,No,office,office
R5,2024-05-31,12.944416,8.500001,5.83,No,No,Yes,Yes,No,office,office
R6,2024-05-31,12.944416,8.500001,14.84,No,Yes,Yes,Yes,Yes,office,office
R7,2024-05-31,12.944416,8.500001,7.85,No,Yes,Yes,No,No,office,office
R8,2024-05-31,12.944416,8.500001,13.9,No,No,Yes,No,No,office,office
R9,2024-05-31,12.944416,8.500001,9.22,No,No,Yes,Yes,No,office,office
R10,2024-05-31,12.944416,8.500001,8.62,No,No,Yes,Yes,No,office,office
R11,2024-05-31,12.944416,8.500001,8.6,No,No,Yes,No,Yes,office,office
R1,2024-06-03,15.2715,0.7,5.93,No,No,Yes,Yes,No,office,office
R2,2024-06-03,15.2715,0.7,6.18,No,No,No,No,No,office,office
R3,2024-06-03,15.2715,0.7,6.39,No,No,Yes,No,No,office,office
R4,2024-06-03,15.2715,0.7,8.73,No,No,Yes,Yes,No,office,office
R5,2024-06-03,15.2715,0.7,5.83,No,No,No,Yes,No,home,office
R6,2024-06-03,15.2715,0.7,14.81,Yes,No,No,No,No,office,office
R7,2024-06-03,15.2715,0.7,7.85,No,No,No,No,No,home,office
R8,2024-06-03,15.2715,0.7,5.96,No,Yes,No,Yes,Yes,office,office
R9,2024-06-03,15.2715,0.7,6.38,Yes,Yes,Yes,No,No,office,office
R10,2024-06-03,15.2715,0.7,10.86,No,No,Yes,No,No,office,office
R11,2024-06-03,15.2715,0.7,6.06,No,No,Yes,No,No,office,office
R1,2024-06-04,14.779832,2.5,8.51,No,No,Yes,No,Yes,office,office
R2,2024-06-04,14.779832,2.5,7.29,No,No,No,No,No,office,home
R3,2024-06-04,14.779832,2.5,14.65,No,No,Yes,No,No,office,office
R4,2024-06-04,14.779832,2.5,8.73,Yes,No,Yes,No,Yes,office,office
R5,2024-06-04,14.779832,2.5,11.22,No,No,Yes,Yes,No,office,office
R6,2024-06-04,14.779832,2.5,8.49,No,No,Yes,No,No,office,office
R7,2024-06-04,14.779832,2.5,7.85,No,No,Yes,No,No,office,office
R8,2024-06-04,14.779832,2.5,14.02,No,No,Yes,No,No,office,office
R9,2024-06-04,14.779832,2.5,6.38,Yes,No,Yes,Yes,Yes,office,office
R10,2024-06-04,14.779832,2.5,10.86,No,Yes,Yes,No,No,office,office
R11,2024-06-04,14.779832,2.5,12.87,No,Yes,Yes,Yes,Yes,office,office
R1,2024-06-05,10.942332,0.4,8.51,No,Yes,No,No,No,office,office
R2,2024-06-05,10.942332,0.4,13.16,No,Yes,No,No,Yes,office,office
R3,2024-06-05,10.942332,0.4,6.39,No,No,Yes,No,No,office,office
R4,2024-06-05,10.942332,0.4,8.73,No,No,No,No,No,office,home
R5,2024-06-05,10.942332,0.4,7.94,No,No,No,No,No,home,office
R6,2024-06-05,10.942332,0.4,8.49,No,No,No,Yes,No,home,home
R7,2024-06-05,10.942332,0.4,7.85,No,No,Yes,No,No,office,office
R8,2024-06-05,10.942332,0.4,5.96,No,No,No,No,No,home,office
R9,2024-06-05,10.942332,0.4,8.65,No,No,No,No,No,office,office
R10,2024-06-05,10.942332,0.4,8.94,No,No,No,Yes,No,office,home
R11,2024-06-05,10.942332,0.4,8.6,No,No,No,No,No,office,office
R1,2024-06-06,12.200667,0.1,7.1,No,No,Yes,No,No,office,office
R2,2024-06-06,12.200667,0.1,10.49,No,No,Yes,No,No,office,office
R3,2024-06-06,12.200667,0.1,6.39,No,Yes,Yes,Yes,Yes,office,office
R4,2024-06-06,12.200667,0.1,13.03,No,Yes,No,Yes,No,office,office
R5,2024-06-06,12.200667,0.1,5.83,No,No,No,No,No,office,office
R6,2024-06-06,12.200667,0.1,8.49,No,No,Yes,No,No,office,office
R7,2024-06-06,12.200667,0.1,13.12,No,No,No,Yes,Yes,home,home
R8,2024-06-06,12.200667,0.1,5.96,No,No,Yes,No,No,office,office
R9,2024-06-06,12.200667,0.1,6.38,No,No,No,No,No,home,office
R10,2024-06-06,12.200667,0.1,11.26,No,No,Yes,No,Yes,office,office
R11,2024-06-06,12.200667,0.1,8.6,No,No,No,No,No,office,home
R1,2024-06-07,13.625667,0.0,8.51,No,No,Yes,No,No,office,office
R2,2024-06-07,13.625667,0.0,13.16,No,No,Yes,Yes,No,office,office
R3,2024-06-07,13.625667,0.0,6.39,No,No,No,Yes,No,office,office
R4,2024-06-07,13.625667,0.0,7.68,No,No,No,No,No,home,office
R5,2024-06-07,13.625667,0.0,12.04,No,Yes,Yes,No,Yes,office,office
R6,2024-06-07,13.625667,0.0,13.03,No,Yes,No,No,Yes,office,office
R7,2024-06-07,13.625667,0.0,7.93,No,No,No,No,No,office,office
R8,2024-06-07,13.625667,0.0,5.96,No,No,Yes,No,No,office,office
R9,2024-06-07,13.625667,0.0,6.38,No,No,Yes,No,No,office,office
R10,2024-06-07,13.625667,0.0,10.86,No,No,No,No,No,office,home
R11,2024-06-07,13.625667,0.0,8.6,No,No,No,No,No,office,office
R1,2024-06-10,10.396499,11.099998,8.51,No,No,Yes,No,No,office,office
R2,2024-06-10,10.396499,11.099998,7.84,No,No,Yes,Yes,No,office,office
R3,2024-06-10,10.396499,11.099998,6.39,No,No,Yes,No,No,office,office
R4,2024-06-10,10.396499,11.099998,8.7,Yes,No,No,No,No,office,office
R5,2024-06-10,10.396499,11.099998,5.83,No,No,No,No,No,home,home
R6,2024-06-10,10.396499,11.099998,14.5,Yes,No,No,No,No,office,office
R7,2024-06-10,10.396499,11.099998,7.85,No,Yes,No,Yes,Yes,office,office
R8,2024-06-10,10.396499,11.099998,5.96,No,Yes,Yes,No,Yes,office,office
R9,2024-06-10,10.396499,11.099998,6.38,No,No,Yes,No,No,office,office
R10,2024-06-10,10.396499,11.099998,10.86,No,No,Yes,No,Yes,office,office
R11,2024-06-10,10.396499,11.099998,8.6,No,No,Yes,No,No,office,office
R1,2024-06-11,9.992333,2.1999998,8.51,No,No,No,Yes,No,home,office
R2,2024-06-11,9.992333,2.1999998,6.67,No,No,No,Yes,No,home,home
R3,2024-06-11,9.992333,2.1999998,6.39,No,No,Yes,Yes,No,office,office
R4,2024-06-11,9.992333,2.1999998,8.73,No,No,Yes,No,No,office,office
R5,2024-06-11,9.992333,2.1999998,10.08,No,No,No,No,Yes,home,office
R6,2024-06-11,9.992333,2.1999998,8.49,Yes,No,Yes,No,No,office,office
R7,2024-06-11,9.992333,2.1999998,13.02,No,No,Yes,No,No,office,office
R8,2024-06-11,9.992333,2.1999998,5.96,No,No,Yes,No,No,office,office
R9,2024-06-11,9.992333,2.1999998,6.38,No,Yes,No,Yes,Yes,office,office
R10,2024-06-11,9.992333,2.1999998,10.86,No,Yes,Yes,No,No,office,office
R11,2024-06-11,9.992333,2.1999998,8.6,No,No,No,Yes,Yes,home,home
R1,2024-06-12,10.725667,1.1,11.45,No,Yes,Yes,No,Yes,office,office
R2,2024-06-12,10.725667,1.1,12.21,No,No,Yes,No,No,office,office
R3,2024-06-12,10.725667,1.1,6.39,No,No,No,No,No,office,home
R4,2024-06-12,10.725667,1.1,9.32,Yes,No,Yes,No,No,office,office
R5,2024-06-12,10.725667,1.1,5.06,No,No,Yes,Yes,No,office,office
R6,2024-06-12,10.725667,1.1,8.49,No,No,No,Yes,No,home,home
R7,2024-06-12,10.725667,1.1,7.85,No,No,No,No,No,office,office
R8,2024-06-12,10.725667,1.1,8.43,No,No,Yes,No,No,office,office
R9,2024-06-12,10.725667,1.1,6.38,No,No,Yes,No,No,office,office
R10,2024-06-12,10.725667,1.1,10.86,No,No,No,No,No,office,home
R11,2024-06-12,10.725667,1.1,8.6,No,Yes,No,No,No,office,office
R1,2024-06-13,12.54025,1.4,8.51,No,No,Yes,No,No,office,office
R2,2024-06-13,12.54025,1.4,13.16,No,Yes,No,No,No,office,office
R3,2024-06-13,12.54025,1.4,6.12,No,Yes,Yes,No,No,office,office
R4,2024-06-13,12.54025,1.4,7.39,No,No,No,No,No,home,office
R5,2024-06-13,12.54025,1.4,7.26,No,No,Yes,Yes,No,office,office
R6,2024-06-13,12.54025,1.4,8.49,Yes,No,No,No,Yes,office,office
R7,2024-06-13,12.54025,1.4,8.97,No,No,Yes,No,No,office,office
R8,2024-06-13,12.54025,1.4,5.96,No,No,No,No,No,home,home
R9,2024-06-13,12.54025,1.4,10.97,No,No,No,No,No,office,office
R10,2024-06-13,12.54025,1.4,10.86,No,No,Yes,No,No,office,office
R11,2024-06-13,12.54025,1.4,8.6,No,No,No,No,No,office,office
R1,2024-06-14,14.263168,5.1,8.51,No,No,Yes,Yes,No,office,office
R2,2024-06-14,14.263168,5.1,13.16,No,No,No,No,Yes,office,office
R3,2024-06-14,14.263168,5.1,6.39,No,No,Yes,No,Yes,office,office
R4,2024-06-14,14.263168,5.1,8.73,Yes,Yes,No,Yes,Yes,office,office
R5,2024-06-14,14.263168,5.1,5.83,No,Yes,No,No,No,office,office
R6,2024-06-14,14.263168,5.1,5.39,Yes,No,Yes,No,No,office,office
R7,2024-06-14,14.263168,5.1,7.85,No,No,No,No,No,home,home
R8,2024-06-14,14.263168,5.1,11.83,No,No,No,Yes,No,home,home
R9,2024-06-14,14.263168,5.1,6.17,No,No,Yes,No,No,office,office
R10,2024-06-14,14.263168,5.1,10.86,No,No,No,Yes,No,office,home
R11,2024-06-14,14.263168,5.1,8.6,No,No,Yes,Yes,No,office,office
R1,2024-06-17,14.802751,0.8,8.51,No,No,Yes,No,No,office,office
R2,2024-06-17,14.802751,0.8,13.16,No,No,No,Yes,No,office,office
R3,2024-06-17,14.802751,0.8,13.15,No,No,Yes,No,No,office,office
R4,2024-06-17,14.802751,0.8,9.7,No,No,Yes,No,No,office,office
R5,2024-06-17,14.802751,0.8,5.83,No,No,No,No,Yes,office,home
R6,2024-06-17,14.802751,0.8,8.49,No,Yes,No,No,No,office,office
R7,2024-06-17,14.802751,0.8,7.85,No,Yes,Yes,Yes,No,office,office
R8,2024-06-17,14.802751,0.8,8.97,No,No,No,Yes,No,office,office
R9,2024-06-17,14.802751,0.8,6.38,No,No,Yes,No,No,office,office
R10,2024-06-17,14.802751,0.8,10.86,Yes,No,No,No,No,office,home
R11,2024-06-17,14.802751,0.8,10.01,No,No,No,No,No,office,home
R1,2024-06-18,14.617332,1.4000001,8.51,No,No,Yes,No,No,office,office
R2,2024-06-18,14.617332,1.4000001,13.16,No,No,No,No,No,office,home
R3,2024-06-18,14.617332,1.4000001,6.39,No,No,Yes,No,No,office,office
R4,2024-06-18,14.617332,1.4000001,8.73,No,No,Yes,Yes,No,office,office
R5,2024-06-18,14.617332,1.4000001,5.83,No,No,No,Yes,No,home,office
R6,2024-06-18,14.617332,1.4000001,8.49,No,No,Yes,No,No,office,office
R7,2024-06-18,14.617332,1.4000001,8.49,No,No,No,No,No,home,home
R8,2024-06-18,14.617332,1.4000001,6.25,No,Yes,Yes,No,Yes,office,office
R9,2024-06-18,14.617332,1.4000001,6.38,Yes,Yes,No,No,No,office,office
R10,2024-06-18,14.617332,1.4000001,10.86,No,No,No,No,No,office,home
R11,2024-06-18,14.617332,1.4000001,8.14,No,No,No,Yes,No,office,home
R1,2024-06-19,13.265248,0.1,6.68,No,No,No,Yes,Yes,home,home
R2,2024-06-19,13.265248,0.1,12.58,No,No,Yes,No,No,office,office
R3,2024-06-19,13.265248,0.1,6.39,No,No,No,Yes,No,office,office
R4,2024-06-19,13.265248,0.1,8.73,No,No,No,No,No,office,home
R5,2024-06-19,13.265248,0.1,12.16,No,No,No,No,No,home,office
R6,2024-06-19,13.265248,0.1,8.49,No,No,Yes,Yes,No,office,office
R7,2024-06-19,13.265248,0.1,7.85,No,No,No,Yes,No,home,office
R8,2024-06-19,13.265248,0.1,7.64,No,No,Yes,No,No,office,office
R9,2024-06-19,13.265248,0.1,10.31,No,No,Yes,No,No,office,office
R10,2024-06-19,13.265248,0.1,7.53,Yes,Yes,Yes,Yes,Yes,office,office
R11,2024-06-19,13.265248,0.1,8.6,No,Yes,Yes,No,No,office,office
R1,2024-06-20,13.404834,0.0,8.51,No,Yes,Yes,No,No,office,office
R2,2024-06-20,13.404834,0.0,13.16,No,Yes,Yes,No,No,office,office
R3,2024-06-20,13.404834,0.0,6.58,No,No,Yes,No,Yes,office,office
R4,2024-06-20,13.404834,0.0,8.73,Yes,No,No,No,Yes,office,office
R5,2024-06-20,13.404834,0.0,5.83,No,No,Yes,No,No,office,office
R6,2024-06-20,13.404834,0.0,8.34,No,No,No,No,Yes,home,office
R7,2024-06-20,13.404834,0.0,7.85,No,No,Yes,No,Yes,office,office
R8,2024-06-20,13.404834,0.0,11.16,No,No,No,No,No,home,home
R9,2024-06-20,13.404834,0.0,5.95,Yes,No,No,No,No,office,office
R10,2024-06-20,13.404834,0.0,13.52,No,No,Yes,No,No,office,office
R11,2024-06-20,13.404834,0.0,8.6,No,No,Yes,No,Yes,office,office
R1,2024-06-21,15.936085,0.0,8.51,No,No,Yes,No,No,office,office
R2,2024-06-21,15.936085,0.0,13.16,No,No,No,Yes,Yes,home,home
R3,2024-06-21,15.936085,0.0,6.39,No,Yes,Yes,No,No,office,office
R4,2024-06-21,15.936085,0.0,8.73,No,Yes,No,Yes,No,office,office
R5,2024-06-21,15.936085,0.0,5.83,No,No,Yes,No,No,office,office
R6,2024-06-21,15.936085,0.0,12.03,No,No,No,No,No,home,home
R7,2024-06-21,15.936085,0.0,7.85,No,No,No,No,No,home,office
R8,2024-06-21,15.936085,0.0,5.96,No,No,Yes,No,No,office,office
R9,2024-06-21,15.936085,0.0,10.62,Yes,No,Yes,Yes,Yes,office,office
R10,2024-06-21,15.936085,0.0,8.09,No,No,Yes,Yes,No,office,office
R11,2024-06-21,15.936085,0.0,9.99,No,No,No,No,No,office,home
R1,2024-06-24,19.661085,0.1,8.51,No,No,Yes,No,No,office,office
R2,2024-06-24,19.661085,0.1,13.16,No,No,Yes,No,No,office,office
R3,2024-06-24,19.661085,0.1,6.39,No,No,No,No,No,home,home
R4,2024-06-24,19.661085,0.1,11.14,No,No,No,Yes,No,office,office
R5,2024-06-24,19.661085,0.1,12.02,No,Yes,No,Yes,No,office,office
R6,2024-06-24,19.661085,0.1,8.0,No,Yes,Yes,Yes,Yes,office,office
R7,2024-06-24,19.661085,0.1,8.94,No,No,No,No,No,home,home
R8,2024-06-24,19.661085,0.1,5.96,No,No,Yes,Yes,No,office,office
R9,2024-06-24,19.661085,0.1,9.26,Yes,No,Yes,Yes,No,office,office
R10,2024-06-24,19.661085,0.1,10.86,No,No,Yes,No,No,office,office
R11,2024-06-24,19.661085,0.1,8.6,No,No,No,Yes,No,home,office
R1,2024-06-25,19.113167,0.0,8.51,No,No,Yes,No,No,office,office
R2,2024-06-25,19.113167,0.0,13.16,Yes,No,Yes,No,No,office,office
R3,2024-06-25,19.113167,0.0,6.39,No,No,Yes,Yes,No,office,office
R4,2024-06-25,19.113167,0.0,8.73,Yes,No,No,No,No,office,office
R5,2024-06-25,19.113167,0.0,14.72,No,No,No,Yes,No,home,office
R6,2024-06-25,19.113167,0.0,8.49,No,No,No,No,No,office,office
R7,2024-06-25,19.113167,0.0,10.33,No,Yes,No,No,No,office,office
R8,2024-06-25,19.113167,0.0,5.96,No,Yes,Yes,No,No,office,office
R9,2024-06-25,19.113167,0.0,6.38,No,No,Yes,Yes,No,office,office
R10,2024-06-25,19.113167,0.0,10.86,No,No,No,No,No,office,home
R11,2024-06-25,19.113167,0.0,8.6,No,No,Yes,Yes,Yes,office,office
R1,2024-06-26,19.85275,0.3,8.51,No,No,No,No,Yes,office,home
R2,2024-06-26,19.85275,0.3,12.65,No,No,No,Yes,Yes,home,home
R3,2024-06-26,19.85275,0.3,6.39,No,No,Yes,No,Yes,office,office
R4,2024-06-26,19.85275,0.3,8.73,Yes,No,No,Yes,Yes,home,home
R5,2024-06-26,19.85275,0.3,5.83,No,No,No,No,Yes,home,office
R6,2024-06-26,19.85275,0.3,8.49,Yes,No,No,No,No,office,office
R7,2024-06-26,19.85275,0.3,6.52,No,No,Yes,No,Yes,office,office
R8,2024-06-26,19.85275,0.3,5.96,No,No,No,No,No,home,home
R9,2024-06-26,19.85275,0.3,13.03,Yes,Yes,Yes,No,No,office,office
R10,2024-06-26,19.85275,0.3,10.86,No,Yes,Yes,No,No,office,office
R11,2024-06-26,19.85275,0.3,8.6,No,No,No,No,No,office,home
R1,2024-06-27,20.073586,0.0,8.51,No,Yes,Yes,Yes,No,office,office
R2,2024-06-27,20.073586,0.0,8.65,No,No,No,No,No,office,office
R3,2024-06-27,20.073586,0.0,6.39,No,No,Yes,No,No,office,office
R4,2024-06-27,20.073586,0.0,9.27,Yes,No,Yes,No,No,office,office
R5,2024-06-27,20.073586,0.0,5.83,No,No,Yes,No,No,office,office
R6,2024-06-27,20.073586,0.0,8.49,Yes,No,No,No,No,office,office
R7,2024-06-27,20.073586,0.0,10.87,No,No,No,Yes,No,office,home
R8,2024-06-27,20.073586,0.0,5.96,No,No,No,No,Yes,home,home
R9,2024-06-27,20.073586,0.0,11.57,No,No,No,No,No,home,home
R10,2024-06-27,20.073586,0.0,10.86,No,No,Yes,Yes,No,office,office
R11,2024-06-27,20.073586,0.0,10.43,No,Yes,No,No,No,office,office
R1,2024-06-28,16.123583,0.0,8.51,No,No,Yes,Yes,No,office,office
R2,2024-06-28,16.123583,0.0,13.16,No,Yes,No,Yes,No,office,office
R3,2024-06-28,16.123583,0.0,6.39,No,Yes,Yes,No,No,office,office
R4,2024-06-28,16.123583,0.0,8.73,No,No,Yes,No,No,office,office
R5,2024-06-28,16.123583,0.0,5.58,No,No,Yes,No,No,office,office
